paper,item_type,markdown_line_start,markdown_line_end_or_pdf_page_count,pdf_page,enclosing_section,item,markdown_source,pdf_projection
Intelligence,table,354,364,16,5.11 Comparative view,| Tradition | Primary object | Strongest contribution | Limitation as a universal definition | Appropriate SymK role |,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Intelligence/SymK_Foundation_Paper_Intelligence_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Intelligence/SymK_Foundation_Paper_Intelligence_v0.1.pdf
Intelligence,table,890,906,36,14. A practical Intelligence attribution gate,| Gate | Question |,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Intelligence/SymK_Foundation_Paper_Intelligence_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Intelligence/SymK_Foundation_Paper_Intelligence_v0.1.pdf
Intelligence,text_diagram_or_code_block,126,148,6,3. The levels SymK must keep distinct,language=text,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Intelligence/SymK_Foundation_Paper_Intelligence_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Intelligence/SymK_Foundation_Paper_Intelligence_v0.1.pdf
Intelligence,text_diagram_or_code_block,561,614,25,9. The proposed SymK Intelligence object,language=text,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Intelligence/SymK_Foundation_Paper_Intelligence_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Intelligence/SymK_Foundation_Paper_Intelligence_v0.1.pdf
Intelligence,text_diagram_or_code_block,922,924,38,15. Conclusion,language=text,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Intelligence/SymK_Foundation_Paper_Intelligence_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Intelligence/SymK_Foundation_Paper_Intelligence_v0.1.pdf
Intelligence,pdf_structure,1,41,1,Publication projection,41 A4 pages; Tagged=no; embedded raster images=0,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Intelligence/SymK_Foundation_Paper_Intelligence_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Intelligence/SymK_Foundation_Paper_Intelligence_v0.1.pdf
Education and Training,reference_entry,534,534,22,References,"- Aristotle. Nicomachean Ethics, especially Book II on virtue and habituation. [Perseus Digital Library](https://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:1999.01.0054).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,reference_entry,535,535,22,References,"- Delors, J., et al. (1996). Learning: The Treasure Within. UNESCO. [UNESCO record](https://unesdoc.unesco.org/ark:/48223/pf0000109590).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,reference_entry,536,536,22,References,"- Dewey, J. (1916). Democracy and Education. Macmillan. [Project Gutenberg edition](https://www.gutenberg.org/ebooks/852).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,reference_entry,537,537,22,References,"- Dewey, J. (1922). Human Nature and Conduct: An Introduction to Social Psychology. Henry Holt. [Project Gutenberg edition](https://www.gutenberg.org/ebooks/41386).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,reference_entry,538,538,22,References,"- Durlak, J. A., Weissberg, R. P., Dymnicki, A. B., Taylor, R. D., and Schellinger, K. B. (2011). “The Impact of Enhancing Students' Social and Emotional Learning: A Meta-Analysis of School-Based Universal Interventions.” Child Development, 82(1), 405-432. [Publisher record](https://doi.org/10.1111/j.1467-8624.2010.01564.x).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,reference_entry,539,539,22,References,"- Fesmire, S. (2024). “John Dewey.” Stanford Encyclopedia of Philosophy. [Entry](https://plato.stanford.edu/entries/dewey/).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,reference_entry,540,540,22,References,"- Freire, P. (1970/2000). Pedagogy of the Oppressed. Continuum.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,reference_entry,541,541,22,References,"- Kohlberg, L. (1981). The Philosophy of Moral Development. Harper & Row.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,reference_entry,542,542,22,References,"- Lave, J., and Wenger, E. (1991). Situated Learning: Legitimate Peripheral Participation. Cambridge University Press. [Publisher record](https://doi.org/10.1017/CBO9780511815355).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,reference_entry,543,543,22,References,"- Mezirow, J. (1991). Transformative Dimensions of Adult Learning. Jossey-Bass.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,reference_entry,544,544,22,References,- OECD. (2024). Nurturing Social and Emotional Learning Across the Globe. OECD Publishing. [Report](https://doi.org/10.1787/32b647d0-en).,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,reference_entry,545,545,22,References,"- Phillips, D. C., Siegel, H., and Callan, E. (2024). “Philosophy of Education.” Stanford Encyclopedia of Philosophy. [Entry](https://plato.stanford.edu/entries/education-philosophy/).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,reference_entry,546,546,22,References,"- Ryle, G. (1949). The Concept of Mind. Hutchinson.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,reference_entry,547,547,22,References,"- Schön, D. A. (1983). The Reflective Practitioner. Basic Books.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,reference_entry,548,548,22,References,"- Vygotsky, L. S. (1978). Mind in Society: The Development of Higher Psychological Processes. Harvard University Press.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,reference_entry,549,549,22,References,"- Wenger, E. (1998). Communities of Practice: Learning, Meaning, and Identity. Cambridge University Press. [Publisher record](https://doi.org/10.1017/CBO9780511803932).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,inline_citation,100,100,8,3. The correction: Education needs Training,Dewey 1922; Fesmire 2024,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,inline_citation,118,118,9,4. Education as formation for a shared world,Dewey 1916,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,inline_citation,118,118,9,4. Education as formation for a shared world,Delors et al. 1996,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,markdown_link,534,534,22,References,Perseus Digital Library -> https://www.perseus.tufts.edu/hopper/text?doc=Perseus:text:1999.01.0054,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,markdown_link,535,535,22,References,UNESCO record -> https://unesdoc.unesco.org/ark:/48223/pf0000109590,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,markdown_link,536,536,22,References,Project Gutenberg edition -> https://www.gutenberg.org/ebooks/852,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,markdown_link,537,537,22,References,Project Gutenberg edition -> https://www.gutenberg.org/ebooks/41386,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,markdown_link,538,538,22,References,Publisher record -> https://doi.org/10.1111/j.1467-8624.2010.01564.x,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,markdown_link,539,539,22,References,Entry -> https://plato.stanford.edu/entries/dewey/,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,markdown_link,542,542,22,References,Publisher record -> https://doi.org/10.1017/CBO9780511815355,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,markdown_link,544,544,22,References,Report -> https://doi.org/10.1787/32b647d0-en,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,markdown_link,545,545,22,References,Entry -> https://plato.stanford.edu/entries/education-philosophy/,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,markdown_link,549,549,22,References,Publisher record -> https://doi.org/10.1017/CBO9780511803932,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,blockquote_callout,24,24,,Abstract,"Cooperation among intelligences requires Education for relationship, and Education becomes effective through the repeated Training of habits that make responsible participation possible.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,blockquote_callout,34,34,5,1. Why Education is foundational to SymK,"What makes an Intelligence capable of entering, sustaining, and improving a relationship with other Intelligences?",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,blockquote_callout,44,44,5,1. Why Education is foundational to SymK,Knowledge is the shared medium. Cooperation is the objective. Education forms Intelligences for responsible participation in that cooperation.,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,blockquote_callout,104,104,8,3. The correction: Education needs Training,Education without habituation remains fragile. Training is one of the means by which educational commitments acquire durable form in conduct.,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,blockquote_callout,108,108,8,3. The correction: Education needs Training,"Training without Education can stabilize conduct whose meaning, purpose, justice, and limits the participant cannot examine.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,blockquote_callout,184,184,11,6. The Axiom of Cooperative Formation,"Stable cooperation among Intelligences depends upon their Education for relationship. Such Education becomes effective through the repeated Training of habits that make recognition, communication, restraint, responsibility, correction, and mutual adaptation possible.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,blockquote_callout,206,206,11,6.4 Formation remains revisable,An Intelligence may possess great Knowledge and capability while remaining uneducated for cooperation.,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,blockquote_callout,212,212,12,7. A working definition for SymK,"Education, in SymK, is the developmental formation of an Intelligence, or a cooperative system of Intelligences, through Knowledge, experience, practice, relationship, and reflective challenge, by which its capacity for responsible participation in a shared world becomes broader, more integrated, more reliable, and more revisable.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,blockquote_callout,214,214,12,7. A working definition for SymK,"Training, in SymK, is the directed and normally repeated modification of a capability or disposition toward stated performance conditions through practice, feedback, correction, reinforcement, or adaptation.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,blockquote_callout,520,520,11,15. Conclusion,"Stable cooperation among Intelligences depends upon their Education for relationship. Such Education becomes effective through the repeated Training of habits that make recognition, communication, restraint, responsibility, correction, and mutual adaptation possible.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,blockquote_callout,524,524,21,15. Conclusion,Knowledge is the shared medium. Cooperation is the objective. Education forms Intelligences for responsible participation in that cooperation. Training gives cooperative formation durable expression in practice.,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,table,82,88,7,2.6 Comparative view,| Process | Primary object of change | Characteristic mechanism | Success question | Constitutional risk |,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,table,491,506,20,14. A practical Cooperative Formation gate,| Dimension | Question |,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,pdf_structure,1,23,1,Publication projection,23 A4 pages; Tagged=no; embedded raster images=0,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Education and Training,pdf_generated_contents,0,0,4,Publication projection,Generated contents page not present as a Markdown heading,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Education_and_Training/SymK_Foundation_Paper_Education_for_Cooperation_v0.1.pdf
Knowledge Engineering,reference_entry,629,629,19,References,"- Angele, J., Fensel, D., Landes, D., and Studer, R. (1998). “Developing Knowledge-Based Systems with MIKE.” Automated Software Engineering, 5, 389-418. [Publisher record](https://doi.org/10.1023/A:1008653328901).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,reference_entry,630,630,19,References,"- Buchanan, B. G., and Shortliffe, E. H., eds. (1984). Rule-Based Expert Systems: The MYCIN Experiments of the Stanford Heuristic Programming Project. Addison-Wesley. [Open text](https://people.dbmi.columbia.edu/~ehs7001/Buchanan-Shortliffe-1984/).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,reference_entry,631,631,19,References,"- Feigenbaum, E. A. (1977). “The Art of Artificial Intelligence: Themes and Case Studies of Knowledge Engineering.” Proceedings of IJCAI-77. [Archival record](https://apps.dtic.mil/sti/citations/ADA046289).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,reference_entry,632,632,19,References,"- Forsythe, D. E. (1993). “Engineering Knowledge: The Construction of Knowledge in Artificial Intelligence.” Social Studies of Science, 23(3), 445-477. [Publisher record](https://doi.org/10.1177/0306312793023003002).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,reference_entry,633,633,19,References,"- Gruber, T. R. (1993). “A Translation Approach to Portable Ontology Specifications.” Knowledge Acquisition, 5(2), 199-220. [Publisher record](https://doi.org/10.1006/knac.1993.1008).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,reference_entry,634,634,19,References,"- Hogan, A., Blomqvist, E., Cochez, M., et al. (2021). “Knowledge Graphs.” ACM Computing Surveys, 54(4), Article 71. [Open manuscript](https://arxiv.org/abs/2003.02320).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,reference_entry,635,635,19,References,"- Newell, A. (1982). “The Knowledge Level.” Artificial Intelligence, 18(1), 87-127. [Publisher record](https://doi.org/10.1016/0004-3702(82)90012-1).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,reference_entry,636,636,19,References,"- Nonaka, I. (1994). “A Dynamic Theory of Organizational Knowledge Creation.” Organization Science, 5(1), 14-37. [Publisher record](https://doi.org/10.1287/orsc.5.1.14).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,reference_entry,637,637,19,References,"- Polanyi, M. (1966). The Tacit Dimension. University of Chicago Press.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,reference_entry,638,638,19,References,"- Schreiber, G., Akkermans, H., Anjewierden, A., de Hoog, R., Shadbolt, N., Van de Velde, W., and Wielinga, B. (2000). Knowledge Engineering and Management: The CommonKADS Methodology. MIT Press. [Publisher record](https://mitpress.mit.edu/9780262193009/knowledge-engineering-and-management/).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,reference_entry,639,639,19,References,"- Shadbolt, N., and Smart, P. R. (2015). “Knowledge Elicitation: Methods, Tools and Techniques.” In J. R. Wilson and S. Sharples, eds., Evaluation of Human Work, 4th ed. CRC Press.",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,reference_entry,640,640,19,References,"- Studer, R., Benjamins, V. R., and Fensel, D. (1998). “Knowledge Engineering: Principles and Methods.” Data & Knowledge Engineering, 25(1-2), 161-197. [Publisher record](https://doi.org/10.1016/S0169-023X(97)00056-6).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,reference_entry,641,641,19,References,"- W3C. (2012). OWL 2 Web Ontology Language Document Overview, Second Edition. W3C Recommendation. [Specification](https://www.w3.org/TR/owl2-overview/).",00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
